,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PE,PC_to_PG,PC_to_PG,PC_to_PG,PC_to_PG,PC_to_PG,PC_to_PG,PC_to_PG,PC_to_PG,PC_to_PG,PC_to_PG,PG_to_PE,PG_to_PE,PG_to_PE,PG_to_PE,PG_to_PE,PG_to_PE,PG_to_PE,PG_to_PE,PG_to_PE,PG_to_PE
,POCE_1,POCE_1,POCE_18,POCE_18,POCE_40,POCE_40,POCE_56,POCE_56,POCE_90,POCE_90,POCG_26,POCG_26,POCG_48,POCG_48,POCG_5,POCG_5,POCG_64,POCG_64,POCG_99,POCG_99,POGE_10,POGE_10,POGE_102,POGE_102,POGE_117,POGE_117,POGE_32,POGE_32,POGE_72,POGE_72
,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors,f,errors
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025,5.590461593594434,0.06681915477559609,5.313653073939689,0.1211522831542831,5.990009466762305,0.0789224438476689,5.599945427247855,0.104483620980351,5.336456400114466,0.044259411368625774,5.722853596331854,0.05967464645248449,5.992470172823673,0.07033029010148809,5.686935674314241,0.06452815204118915,5.849308277479146,0.060848972027867744,5.478510598897482,0.047754295360749176,7.166847453995302,0.05324089987822688,6.647205502066301,0.05794746953233656,7.040380070545501,0.044050548088686546,6.87465970087917,0.05644445224152081,7.54067445805415,0.061239365692108645
0.05,10.0655983627898,0.0812830212878392,9.87256008378145,0.13133023451470516,11.064442473555548,0.101850647840457,10.487522771953149,0.12197171444760395,9.985334821883892,0.05965796390195207,10.614488643156612,0.10703009040182943,10.977281116826198,0.11608429189869122,10.318445826948533,0.08833206421730262,10.838740667880788,0.08482505212634121,10.3234556843752,0.06753635821012831,13.609028518867119,0.06798124698573825,12.703591915705381,0.07460283221202196,13.452656651007326,0.05733689193300928,13.14803636605604,0.08005957733630346,14.145699326211806,0.06975939580180397
0.075,14.414793085843776,0.09387152535753207,13.979029392542676,0.1359368020214873,15.261742100422133,0.11881751611108202,14.779956019293472,0.1441884203859178,14.075268056988257,0.07422568221341273,14.760699034908335,0.1483249015767986,14.831304323455019,0.14575761017456693,14.497485493113537,0.10437556833575191,15.148109895109133,0.10160605032636871,14.618589512918255,0.10300765921881526,19.32871377329068,0.08854618925710084,18.58655320260908,0.08888409230955656,19.56385874802875,0.07389316164499965,18.643753390627197,0.10330474557616665,20.314704425753483,0.0770938297418489
0.1,18.24525841161726,0.10674558579673571,17.714677585116302,0.1412902874066343,18.77947223076446,0.1318551018741101,18.27412601090955,0.18599800247519904,17.649307915829674,0.07971179182504885,17.806779998255248,0.16747027355863228,18.16037028067127,0.15461084544903317,18.026256311658436,0.1158187193468773,18.793900781634242,0.12375170116471283,18.26956607151445,0.1079354825007927,24.604922847279518,0.1040563293432691,23.95340100826403,0.10396287571615817,25.269248866279778,0.09034983922574837,23.550500035839228,0.11237604000903204,26.035691027301297,0.0852365060266691
0.125,21.184822053294713,0.15054791634596015,21.082659007387708,0.14572801207154748,21.85726012341978,0.14040387949577282,21.404509068174278,0.19881735985435903,20.914527364567327,0.0848659813616759,20.351762454537827,0.17327577137428185,21.085287943176255,0.1663227217660808,20.79270566923781,0.13189342609426596,21.795759138479063,0.13356057403944765,21.507631971231636,0.11453721575356868,29.606706769213748,0.12208080329515557,28.447964025035557,0.13138516597547428,30.30362653154741,0.11196598572912597,28.033861677605216,0.15125943281070647,31.23767049994313,0.09411630191206875
0.15,23.622949139075935,0.15872837831703676,24.01709504936361,0.15089295029195648,24.625695804783742,0.1456544344712212,24.214036176835638,0.20471801570622522,23.785549620487146,0.09653069848651355,22.561147580399325,0.17678622398005361,23.441160542364187,0.17263880959452077,23.25874112667889,0.1406342829891651,24.209150994235127,0.13604874174255333,23.839433854006945,0.1270280023898351,33.91991767035269,0.14921060606231132,32.18305922245964,0.14927155138341694,34.56869720719903,0.1208290098159174,32.18440853343642,0.17041765530013894,36.14369210271385,0.10361786421757507
0.175,25.847209117309344,0.16294294547805868,26.653120346848738,0.15903468200358128,26.978486820463083,0.14978240522676897,26.343319970022016,0.20826250300272456,26.023575369907896,0.10463560253180798,24.535565722014983,0.17866152150154577,25.317194153536047,0.1866702605713078,25.451023755499634,0.14653665324482162,26.209952270825518,0.14042399737649836,25.471167535604646,0.13609739200002538,37.588364070808225,0.17146818403741607,35.08495765663833,0.16216171264041188,38.491998323156885,0.1274534901052694,35.71101014843846,0.17824187227651503,40.540735751869484,0.1090261855593565
0.2,27.622239026636514,0.16702293017881345,28.66017593963516,0.16409267324467594,28.513235799339466,0.15418452422453174,27.98464900948897,0.21081411995049565,27.76562526971622,0.11293434664382425,26.28138282245704,0.18296025638579694,26.417330453436357,0.2132714798192919,27.161314958867493,0.14905336579950543,27.29717559198744,0.16129671345437152,26.873273742094725,0.14901839407800638,40.67137316541735,0.18367932362792064,37.64673544876334,0.17022178127483212,41.466026515395654,0.13881713399677328,38.65024046094459,0.1820107334779693,44.029050440400205,0.11782777054523759
0.225,28.974858170330332,0.17071332332427436,30.465139893009432,0.16693195486301443,29.658891504277886,0.15750069877063988,29.428224919460742,0.21984704573612224,29.173937176784182,0.14507358422548597,27.8457685415831,0.19031835310953474,27.3326374512916,0.22916851625698748,28.5336764059089,0.1523777291673251,27.96625482933176,0.16866442675947774,27.92368196998475,0.15975232179716883,43.52879848625679,0.2091682784735451,40.07447368232914,0.1907586842762096,43.969292170030805,0.14288460508065076,41.34007297241169,0.18406668475873178,46.75058012584752,0.12874549803718793
0.25,29.915238540675386,0.17877031623768153,31.97994791073025,0.1706035723798121,30.401258866137354,0.16760569620277455,30.13595435928653,0.22673727016125986,30.020984654878028,0.15696421690164536,28.97717463979923,0.19592510697250018,28.181011361670098,0.23452577770326782,29.45055242011625,0.1566138380787992,28.520490602432663,0.17293702250810422,28.64897004717726,0.16400926766329332,45.89811594759591,0.23552514757166282,42.13310748989319,0.19752293304764765,46.186510708972094,0.1467500876320838,43.76901321897761,0.18792244987894138,48.78281441835735,0.13663713244786685
0.275,29.787281656292198,0.18134149523416304,31.943528686115577,0.1737231015692286,30.626274274580982,0.17462216625081092,30.56100971607301,0.2358094332878253,30.27067575184574,0.1635124524258338,29.100210662825976,0.2083203224808455,27.888691295734354,0.23790342554725252,29.70868825331858,0.16186386692682111,28.39696291159466,0.1750169322335581,28.81222717718163,0.16975048254744574,48.04123828795422,0.25100716381149396,44.31176083798442,0.2037326297086392,48.34906084334676,0.1516259752113294,46.128804934365576,0.20334922578485284,51.04290563774852,0.14440455896988008
0.3,29.471453639653074,0.18199339783981894,31.810585694185104,0.17436327000818339,30.559437472346595,0.1756296412210955,30.236988329549163,0.24091596537002186,30.067806287470248,0.16533308567018784,28.651411463492067,0.2103256625041806,27.3807260665885,0.24080766561445516,29.587315813141906,0.1661789115550104,28.129522383132727,0.18111602844396407,28.84326409579879,0.18024153606197169,50.08125766640972,0.25629388648496126,46.029131656392714,0.20671631893109485,50.05400612309332,0.15438083102332525,48.1162030700865,0.2065530507870794,52.8614404307516,0.1469502825101694
0.325,29.228271195409263,0.18269925483403232,31.70264755802699,0.1753822148088662,30.412170466241097,0.17673648881880813,29.837173505194603,0.2443576063669312,29.793943233522825,0.16705709719789671,27.875208419195378,0.21166796164592927,26.843970378021158,0.249376874007145,28.769944686834247,0.18437243016298913,27.639510423417217,0.18424288777687542,28.74259632130294,0.1940410152285439,51.689050416796064,0.2598982433664699,47.57171368766251,0.2083680772464545,51.50483287480141,0.15609591326307065,49.88372675579596,0.20835013263000937,54.33307289134328,0.14934678644148616
0.35,28.878706223425176,0.1834087789310847,31.291334787044086,0.17794270171728807,29.841046124141698,0.1781085483105681,29.282352838550562,0.24795557598097168,29.461489005657086,0.16939875521927053,27.10703805177427,0.21327417800757628,25.795366189814455,0.25343715138533873,28.064664390125557,0.19207970479125616,26.883880268442233,0.18513757797371616,28.43739109224306,0.1991444396722506,52.860198588071285,0.26180684450618263,49.099834516162275,0.21007039194318822,52.83257664745861,0.15760436019080867,51.418939917372114,0.21038946700818906,55.466713135669906,0.15049956078166368
0.375,28.549494960343473,0.18419921647003745,30.63651588573902,0.18066135804918315,29.283532245349104,0.1786570916021929,28.67791068786917,0.250472117235932,28.9680018465611,0.17048693833486467,26.38976280992971,0.2151907831858087,24.71148262994895,0.2570221842607903,27.164585188839958,0.19459281867492548,26.085498703625447,0.18595607720065765,27.841147416205704,0.2057092839320247,54.1228623529577,0.2640019198494337,50.45091508871225,0.21107262303427196,54.110462840435886,0.16224426351888052,53.03093071613218,0.21440800543633728,56.613433953747844,0.15233068680843348
0.4,28.256364381144945,0.18526279687605435,29.983393348856815,0.18161658381274978,28.78831517421947,0.1792254634455551,28.307365557937118,0.25170065491929167,28.56380010275702,0.17108981384430644,25.64139079670493,0.21716713942602087,23.80805230330413,0.26107370066822577,26.131827403710886,0.197392285558491,25.31496068386219,0.1868616703362858,26.754537021862422,0.21269043881944952,55.613701199563025,0.265924309924099,51.61331957474561,0.212525930399052,55.62221442213277,0.1683335101264851,54.53028684054969,0.21825364539413594,57.7120464278565,0.16082402253053993
0.425,28.00803718440399,0.1861553282892663,29.498009208123303,0.18325491842889943,28.347816836153562,0.17990151292000275,28.124711158357144,0.252339823648607,28.257681403212604,0.17316006015284677,24.899684005613523,0.2183593448379567,22.835199158103013,0.26287614875797083,25.33982467712999,0.2074492050277718,24.50473544918209,0.18929739876908797,25.687537335407807,0.21748557624422504,57.232404618385665,0.2673376108046664,52.790638091616046,0.2141248086215491,57.335138542346364,0.17289707384553638,56.10986358537203,0.22430120757590735,58.986365478209706,0.16529800715684845
0.45,27.849416090594048,0.18827743422219465,29.38049842983215,0.18407978487013907,28.190756420205446,0.18098147124781902,27.989329492528235,0.2529034365022373,28.174194430265295,0.1750351347813375,24.192792159288025,0.22115540212135212,21.98330199837738,0.26839757268171455,24.77502318780482,0.21433944375861474,23.721565160138802,0.1916208561780244,24.75170634842588,0.22570238634438433,58.63606595558371,0.26881970136327527,53.955494799581075,0.21553939344041115,59.0773736146996,0.17789187693344244,57.33795541426616,0.23052909599468224,60.31175104792054,0.16774874734634287
0.475,28.080294746842817,0.189746680644063,29.50158355187,0.1854121218473298,28.185500521515863,0.18194314802141337,27.895170981743615,0.2536388850457707,28.40212762154135,0.17712556582027336,23.589039790797266,0.22904428268432722,21.122843489957962,0.27767355247277153,24.16299644059671,0.2185313708265341,22.96470675994018,0.1940532309551059,23.398032948527003,0.23590435437483237,60.098367501900746,0.2701110360532396,55.328556506871706,0.21685100693733475,60.513084723043974,0.1815215984855789,58.536234956693725,0.23332248373755432,61.52592825133981,0.16911755370688009
0.5,28.640015319296147,0.19066512759471266,29.681422974608264,0.1869877567108641,28.29020570934654,0.1840855023137373,28.020023037700483,0.254445553559411,28.714307498772712,0.17923174440634662,23.02345413858145,0.23158039719299464,20.843817744345067,0.27915178930577944,23.558233319310418,0.22232092008834467,22.434469144070967,0.19584907603890953,22.102677587596144,0.23948868489881633,61.627453146598526,0.27261157427024113,56.8675967756404,0.21793563321047943,61.99469912148713,0.18413317316359432,59.81612404649896,0.23593673748636704,62.86362688007293,0.1704431358692725
0.525,27.607571683587047,0.19533912208789922,29.06922044381738,0.1982180636642293,27.257340423448476,0.19379656179163968,27.464260691498666,0.25790490957710244,27.823617509569374,0.18146397379773635,21.636620655027944,0.23398600430761035,19.758620446518773,0.28172381338791236,22.050623071539242,0.22783218814227296,21.043403334283365,0.19842545256920635,20.325672098112552,0.24479354152572438,61.948621823326214,0.27844269096492746,57.62902652597359,0.22432717701961355,62.36743372881673,0.19093561284077606,60.11844385224885,0.24593904066226752,62.87969413266836,0.17664742441678974
0.55,26.82392359431969,0.19920715214768647,28.70887784060158,0.2085678235047829,26.538737537721403,0.20001977910841404,27.13640125745465,0.260918584832036,27.13890898885819,0.18493751464644065,20.525819544458457,0.23689887176862412,18.81507192703579,0.28633220764011796,20.66719110852858,0.24150267201839565,20.016607100707677,0.20064619827859578,18.961170711149062,0.254982929787027,62.386611621185835,0.2808562056363911,58.50979864116765,0.237551992154325,63.02251954059306,0.19891525457792636,60.5063809137117,0.2575871651653215,63.191899635099766,0.19072275609495182
0.575,26.482662344124435,0.20304796425635444,28.580155523293666,0.21182439234439565,25.97793603657461,0.20913729237624623,26.989441487336528,0.26525983537422165,26.599403455099424,0.19018085378597657,19.77784180438446,0.23967541181257457,17.868778603504666,0.28977191065530505,19.566423196297798,0.2549304960479713,19.23259118808623,0.20773154787903458,18.065181738017206,0.2596065249042142,62.93895594338482,0.2846886832706572,59.300868439417556,0.2594253762518598,63.86922607444976,0.21391856889385882,60.91444235764963,0.27315495199001144,63.639480168772025,0.21749466086342908
0.6,26.613805283522826,0.20839419518451624,28.624252093202387,0.21469982154787098,25.843413874650352,0.2146235416519666,26.957358949066922,0.26813669972764237,26.537053425872422,0.19276114307610476,18.83900188613275,0.24142282602612525,16.88439712548699,0.29235381658427,18.788289455537424,0.26224109518097194,18.589254690549396,0.21177659500650745,17.242364826812775,0.2639411074636624,63.52730366935319,0.28972107954502324,59.88509328371462,0.2631190115430587,64.34117020193193,0.22114895973330276,61.49654902256113,0.2833809414405655,64.14343447587633,0.2272976422188735
0.625,26.98120021359203,0.21758737768829312,28.858735694204825,0.21985721787659462,26.131520409753584,0.21735374670078936,27.03671951653908,0.2703289815228338,26.627162284549215,0.19547516980288554,17.778082251166776,0.2429243944025692,15.939830651935688,0.2980336041742964,18.107236225213683,0.26882637347624583,17.93554397997686,0.21916812422202472,16.328692366442887,0.27214016896654725,63.71222848630408,0.29336504323549417,60.33154041262784,0.26516507911165743,64.8454892442882,0.2228987020136217,61.93697701484116,0.285421310946361,64.67827192735896,0.23325265990706304
0.65,27.289562626507355,0.2197025582242372,29.08068744627547,0.22284827222668976,26.524573609876594,0.2191579653665584,27.18248695996769,0.2729037189432754,26.904159321211257,0.19852059782526107,16.82397869317009,0.24611499885013774,14.925729680628814,0.302718634818365,17.381551521529264,0.27553099650228957,17.190182651788316,0.23498670179571898,15.58982511766273,0.274312456155291,63.832948028470696,0.2950605799132388,60.62241932432639,0.26890000872286685,65.26256556413155,0.2263176359032482,62.35824814083373,0.2873796706118852,64.89816513726562,0.2376389415745973
0.675,27.80469486273913,0.2210093539854597,29.61989936798339,0.2252415569284977,27.14636939342746,0.22239227314858553,27.500557638641755,0.27526098221194367,27.451093976885492,0.2002751683947911,16.13645108342743,0.25185667409297813,13.897313452837633,0.30548473438613294,16.652248186708633,0.2869164799273355,16.223789480613007,0.23660176470901514,14.92086372085043,0.2763149544803735,64.0001403333307,0.2959248950302612,60.86642207388933,0.27334485019184723,65.64088550615156,0.23040731272189238,62.624383209578454,0.2959351562846348,65.2064167636202,0.24368223866393768
0.7,28.514090603513377,0.22209067827664156,30.296630103189795,0.22738200038103026,27.866967914652268,0.22561631946455202,27.966845138595552,0.27760431154313153,28.14218526753471,0.20185177529220943,15.331442861470926,0.25506661840301237,12.897405249602409,0.31033814110099694,15.484154084556407,0.28889504680556644,15.174379633358962,0.23801348912387582,14.171005726368424,0.2781425213064917,64.09187374593583,0.2970443591840464,60.981839129005955,0.2788087054472956,65.76193132661957,0.2349326271053657,63.25516918269585,0.3015843355494809,65.4310484981032,0.24760251823087723
0.725,29.27521649991909,0.22453272165103427,31.19249721857943,0.22949359256526047,28.814002583481322,0.22862219095588532,28.64339981992726,0.2820934498534663,29.00724413100289,0.20306051454489907,14.203354455273612,0.2577972325334965,11.738180402423943,0.3212047191535905,14.235272595481614,0.2910641449097164,14.088016864186992,0.24156933245737588,13.255510955828791,0.28199941608494755,63.76010697158446,0.30326178573660584,60.8978289455298,0.2865195930596394,65.61315821156438,0.24271750718535912,63.71774338720151,0.3093059933936127,65.51913630357673,0.2490420241529258
0.75,29.71103637050175,0.23683997905735676,31.70108550531715,0.23215775767324506,29.31545582031407,0.23223548617549059,29.064293687594997,0.28867191181149465,29.638245094584484,0.20561271669331055,12.338695774553454,0.2602222913928503,10.501231605419894,0.32667323675177773,12.614986215877211,0.2934469160640665,12.630642484643072,0.24432263350917638,11.721865766622448,0.286646622174252,63.08725625510336,0.30977294606591277,60.29518138968585,0.3059427868147313,65.09268472227471,0.24799074663501808,63.18991982626871,0.32644003590275605,65.23446182852541,0.2522438952337924
0.775,29.075032812719062,0.25881417664780965,30.761659527734896,0.23504459016826684,28.552613481048105,0.2367906299039832,28.417583408161533,0.3057252386612965,28.492836638045517,0.21263596187061581,9.89896936309798,0.26241488328254636,9.077350670045359,0.33239444659133277,10.280579588069335,0.2946845188025217,10.9327639128628,0.2469829537442982,9.988426168970296,0.28940993190804815,62.34511630609307,0.3140886005239292,59.714278818780116,0.3109392605488608,64.24234163183104,0.2497014904140652,62.49501177484657,0.33164443217903783,64.39434510022934,0.2563223197441655
0.8,28.267167086658073,0.27288522240078245,29.75750994860356,0.23933383841974357,27.23855234045023,0.2401811460872682,27.249701071508223,0.30937450283118667,27.397357694653586,0.22223249276911022,7.330923813960943,0.26361689758751017,7.258456772081191,0.3373775796427392,7.858752078595332,0.2978316311963046,8.886766883937629,0.24963814118049155,7.73401646491145,0.2975432533112845,61.40701843365696,0.31925304119597064,58.81837785413892,0.3179566269665447,62.986138133030906,0.2519681386721797,61.59480885770833,0.33360527055100686,63.524824336616156,0.2622814153526038
0.825,27.003990028057288,0.28053076846395325,28.458438070836827,0.24621685339976074,25.844630434536956,0.2441927582525079,25.735902353514735,0.311606536391924,26.43022158363262,0.23173538325534396,4.5378358125855405,0.2660061599671559,5.290129577341686,0.34121375705027085,5.874263294140375,0.3068026502724863,6.7030435265397355,0.25244914301290416,5.084411588841908,0.30326625813735913,60.353133875278324,0.3334311914038129,57.37899868758229,0.32667562623369667,61.546621430281895,0.2564040179581374,60.45379616827348,0.3368048414161377,62.464803034991206,0.2742714709941922
0.85,25.388905431346494,0.2864963997770661,26.594470569780114,0.2690069056922901,24.433214241455648,0.25190073001570895,23.86897013629277,0.31474196290145806,24.707272690971855,0.2351668653657719,1.7845901267594382,0.27221068873928844,2.954161488203711,0.34324076767293754,3.2687368839659694,0.31129638234343543,4.180876079293633,0.2594759409836715,2.1892305999334707,0.3083207925453185,58.63211394311423,0.3371901848115183,55.44570186696333,0.33081603312543545,59.86818106909179,0.259167402772392,58.64561123411717,0.33862687836951766,60.61409227485492,0.28469791050836335
0.875,23.444154175339108,0.2949473249741016,24.616377942648885,0.2740938364778229,22.715800565844894,0.2549563688167553,21.72311233156343,0.3190149177911437,22.581177057742266,0.23704802604513575,-0.9548024072111545,0.2757106260420689,0.46075492532596174,0.34691499038467183,0.20539949833447535,0.31744888209483396,1.2018398063629765,0.26669851357912716,-1.3068218442702375,0.31795266706787945,56.67721793494991,0.33964948864979144,53.16573342514168,0.33465989949329455,57.72372195569917,0.2628470002603393,56.54499606271133,0.3401113992208317,58.403520117889116,0.28902750829798896
0.9,21.182936797628038,0.30007877982434844,22.239166160236262,0.27575437709892664,20.4965018514672,0.2617395405663029,19.278481160584494,0.3275516151417643,19.96717632667131,0.2384916762765955,-4.775584282067854,0.2803288903110333,-3.945643261739971,0.34955930773744476,-4.495874315576934,0.3203546510013078,-2.416005904871059,0.2799472592842904,-5.705456650095391,0.34311299747717344,54.29749020704321,0.3494342900839817,50.35419532884106,0.34400163295288816,55.19330824233599,0.26752286817716847,54.17640111272139,0.34423103586204745,55.63046947330269,0.29210178972880724
0.925,18.44165097787279,0.3121339981180058,19.651867899958418,0.27769648825926246,18.103054592062314,0.2688377899236553,16.00170964130113,0.3337546389711007,16.88747156909445,0.2410858689581937,-9.561127952771585,0.284183791308301,-8.909391885107489,0.3508578541794557,-9.82114636173273,0.32500668308578556,-6.611279664565038,0.28850685790448277,-9.947918056267081,0.36073726661827893,51.289076255627556,0.36308726043622924,46.92537618501855,0.3694497425034232,52.36387593568285,0.27467380646068296,51.01340121792102,0.37737714492815194,52.22224148268218,0.2975293065283147
0.95,14.60624112834091,0.3483015468245951,16.023865220036424,0.290636894284513,15.272924908274327,0.2781541721552349,12.09548945737545,0.33858351839729617,13.160275898470148,0.252980214093942,-14.52882236570094,0.2931608831687778,-14.484150469900392,0.3554489091978965,-15.474806125614789,0.3318133714359613,-11.359987591188396,0.29253941755473395,-15.286692255035675,0.38382527625452917,47.489400653423964,0.37227848756026044,43.339045801712025,0.3866070688112171,49.06034083331281,0.29187360902594167,47.032366256531176,0.383531105893222,47.83016500692111,0.30865413532049585
0.975,9.350200024624595,0.37987349885087446,10.576967712055014,0.31763611696060734,10.979453863742982,0.3445781788113988,7.6072136213037815,0.36395495016924473,8.439794363372126,0.31025931209062263,-20.529230422490805,0.32343116236596564,-21.129310506619344,0.3695553800109784,-21.995446005517234,0.3530603967164353,-17.072505821787757,0.30317722687923043,-21.6392843480637,0.3966637455792588,42.941841480709215,0.39685252894107315,37.800402376844595,0.4097623242436359,44.714087144505044,0.3625634563068318,41.961772502861656,0.3929640117205407,42.707379171843264,0.34726586725392083
1.0,2.0170110790911906,0.3961632698917396,3.818875911261408,0.33972883261879705,3.1811411183389673,0.40426727483247044,0.5084218462031469,0.3846206621969588,1.5077805413396188,0.3418913962637056,-28.346515746557564,0.34071884350507275,-29.19212419868947,0.3801609281117587,-29.806453396752286,0.365934722083842,-24.675793801781772,0.31587827909941685,-29.378607281671297,0.40516175315724295,36.18260201621895,0.41561035614629604,30.356740914463593,0.4170334917799536,38.92658698438698,0.43888786126762763,34.84134632393024,0.4019178982822664,36.93310548160561,0.39535877137891606
